temperature_2m_mean,total_precipitation_sum,surface_pressure_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,time
292.17363525390624,1.720644036140584E-6,93780.43046875,-2.4888311767578126,-3.6423870849609377,1994-06-11T12:00:00
288.9367547607422,0.0,93778.9934375,-2.834298095703125,-3.4371376419067383,1994-06-12T12:00:00
291.63989196777345,0.0,93797.968125,-1.625911865234375,-0.574406623840332,1994-06-13T12:00:00
294.23166320800783,2.692239621637782E-5,93762.3475,-0.4512799072265625,-0.17329975128173827,1994-06-14T12:00:00
296.15095947265627,2.759971278010198E-5,93673.65609375,-0.15658447265625,-0.4791709899902344,1994-06-15T12:00:00
296.4570391845703,0.0010007150273168008,93467.45421875,-0.106806640625,1.7009297561645509,1994-06-16T12:00:00
297.0932373046875,3.238171332782258E-4,93197.79203125,0.1790118408203125,2.3438325119018555,1994-06-17T12:00:00
294.5031982421875,3.481693829598953E-5,93449.390625,3.275535888671875,0.9104908752441406,1994-06-18T12:00:00
293.90943908691406,8.668762916386186E-7,93682.8128125,2.411663818359375,0.17085994720458986,1994-06-19T12:00:00
295.6490167236328,7.244944487894145E-6,93611.92140625,2.1922369384765625,0.047717323303222654,1994-06-20T12:00:00
297.08215698242185,2.965953762767981E-5,93959.6440625,-1.1250164794921875,-2.392808532714844,1994-06-21T12:00:00
297.88785461425783,8.216707993113914E-6,94080.7571875,-2.901435546875,0.8970824813842774,1994-06-22T12:00:00
297.9687371826172,4.410743663640915E-7,93666.84125,-3.37538330078125,2.175844917297363,1994-06-23T12:00:00
298.38638671875,0.002413718297550105,93157.78375,0.8492388916015625,1.8404433822631836,1994-06-24T12:00:00
292.6677685546875,2.890784758733389E-4,93276.05859375,3.4426556396484376,-2.719692611694336,1994-06-25T12:00:00
292.7603778076172,2.0572543988350844E-5,93739.0971875,-0.4611370849609375,-1.9483926010131836,1994-06-26T12:00:00
296.49952819824216,2.4509573279374308E-5,93715.0565625,-1.536036376953125,0.01755546569824219,1994-06-27T12:00:00
299.0765899658203,1.8116724501027193E-5,93717.27609375,-1.169737548828125,0.8794314575195312,1994-06-28T12:00:00
301.2450604248047,8.254119961748074E-6,93738.201875,-0.645833740234375,1.1875270080566407,1994-06-29T12:00:00
302.6905041503906,2.1420055986709485E-5,93554.3815625,0.101519775390625,1.515256462097168,1994-06-30T12:00:00
302.8192578125,6.630068265849332E-4,93347.78625,1.2827520751953125,0.8778262329101563,1994-07-01T12:00:00
302.99889709472654,3.1164593991661604E-4,93244.67375,1.210179443359375,1.137364616394043,1994-07-02T12:00:00
302.46355712890625,4.163980338489637E-5,93483.2021875,2.1027154541015625,0.9124171829223633,1994-07-03T12:00:00
302.2365545654297,7.43865888352957E-6,93774.48875,2.5279949951171874,0.5314080810546875,1994-07-04T12:00:00
300.5581658935547,7.340311771741881E-6,93729.5765625,3.7167132568359373,1.191793785095215,1994-07-05T12:00:00
298.91875427246094,2.275773027804462E-5,93656.89953125,3.11974365234375,0.6849962997436524,1994-07-06T12:00:00
298.7191339111328,1.7062226334019215E-6,93705.14625,0.6841998291015625,-0.6053673934936523,1994-07-07T12:00:00
299.29491333007815,0.0,93621.26,0.749564208984375,-0.9005962371826172,1994-07-08T12:00:00
300.4060577392578,0.0,93623.6315625,0.1250970458984375,0.10778797149658204,1994-07-09T12:00:00
301.5078173828125,0.0,93599.66421875,1.464534912109375,0.523526611328125,1994-07-10T12:00:00
301.46918823242186,1.2874603196877388E-5,93452.38078125,1.647227783203125,0.5398468017578125,1994-07-11T12:00:00
301.2288739013672,3.4332275262727308E-6,93370.37046875,0.17896484375,1.341177978515625,1994-07-12T12:00:00
300.65345642089846,1.0379064136145644E-5,93506.23703125,-0.0084130859375,2.26492919921875,1994-07-13T12:00:00
301.4096142578125,5.075816985709025E-4,93693.603125,-0.9718585205078125,2.244990234375,1994-07-14T12:00:00
303.6473754882812,9.263455859809255E-5,93610.92296875,-2.24746826171875,3.031493377685547,1994-07-15T12:00:00
300.62971740722656,0.008171822875016943,93512.404375,0.8411383056640624,1.3565521621704102,1994-07-16T12:00:00
298.7187438964844,5.407661198546521E-4,93506.104375,2.46662109375,0.5476398468017578,1994-07-17T12:00:00
300.0383477783203,7.7962864111214E-6,93621.5234375,1.391158447265625,-0.15353256225585937,1994-07-18T12:00:00
301.2677032470703,6.895064757372893E-6,93506.215625,2.1739404296875,-0.003842124938964844,1994-07-19T12:00:00
301.211689453125,3.911565744374457E-5,93233.0665625,1.192755126953125,-0.3411232376098633,1994-07-20T12:00:00
301.23944213867185,1.764369170587088E-5,93136.58140625,1.987696533203125,0.8670943832397461,1994-07-21T12:00:00
300.4908874511719,1.8860398199649353E-5,93252.02953125,1.6281632614135741,1.3941862869262696,1994-07-22T12:00:00
299.5864227294922,2.3250679021202814E-5,93215.428125,2.1440217208862307,0.5572723007202148,1994-07-23T12:00:00
